https://twitter.com/VIULibrary/status/22353080590794753,2011,Tue Jan 04 18:06:04,2022-01-04 18:06
https://twitter.com/VIULibrary/status/22693238934601729,2011,Wed Jan 05 16:37:44,2022-01-05 16:37
https://twitter.com/VIULibrary/status/22693706956013568,2011,Wed Jan 05 16:39:36,2022-01-05 16:39
https://twitter.com/VIULibrary/status/23438163502436352,2011,Fri Jan 07 17:57:48,2022-01-07 17:57
https://twitter.com/VIULibrary/status/24530033351589888,2011,Mon Jan 10 18:16:30,2022-01-10 18:16
https://twitter.com/VIULibrary/status/24571213963599873,2011,Mon Jan 10 21:00:08,2022-01-10 21:00
https://twitter.com/VIULibrary/status/24572389203378178,2011,Mon Jan 10 21:04:48,2022-01-10 21:04
https://twitter.com/VIULibrary/status/24947859887489024,2011,Tue Jan 11 21:56:47,2022-01-11 21:56
https://twitter.com/VIULibrary/status/24950374754422784,2011,Tue Jan 11 22:06:47,2022-01-11 22:06
https://twitter.com/VIULibrary/status/25649751684812800,2011,Thu Jan 13 20:25:52,2022-01-13 20:25
https://twitter.com/VIULibrary/status/25687358355546113,2011,Thu Jan 13 22:55:18,2022-01-13 22:55
https://twitter.com/VIULibrary/status/25959358441459713,2011,Fri Jan 14 16:56:08,2022-01-14 16:56
https://twitter.com/VIULibrary/status/27049250881802242,2011,Mon Jan 17 17:06:58,2022-01-17 17:06
https://twitter.com/VIULibrary/status/27101628884590592,2011,Mon Jan 17 20:35:06,2022-01-17 20:35
https://twitter.com/VIULibrary/status/27102879177248768,2011,Mon Jan 17 20:40:04,2022-01-17 20:40
https://twitter.com/VIULibrary/status/27404165386862592,2011,Tue Jan 18 16:37:16,2022-01-18 16:37
https://twitter.com/VIULibrary/status/27505110120669184,2011,Tue Jan 18 23:18:23,2022-01-18 23:18
https://twitter.com/VIULibrary/status/27823514224431104,2011,Wed Jan 19 20:23:37,2022-01-19 20:23
https://twitter.com/VIULibrary/status/28170496537272321,2011,Thu Jan 20 19:22:24,2022-01-20 19:22
https://twitter.com/VIULibrary/status/28179085406502912,2011,Thu Jan 20 19:56:32,2022-01-20 19:56
https://twitter.com/VIULibrary/status/28226317518376960,2011,Thu Jan 20 23:04:13,2022-01-20 23:04
https://twitter.com/VIULibrary/status/28559584935288833,2011,Fri Jan 21 21:08:30,2022-01-21 21:08
https://twitter.com/VIULibrary/status/29614076489371648,2011,Mon Jan 24 18:58:40,2022-01-24 18:58
https://twitter.com/VIULibrary/status/29655584923975680,2011,Mon Jan 24 21:43:37,2022-01-24 21:43
https://twitter.com/VIULibrary/status/30312831047958530,2011,Wed Jan 26 17:15:16,2022-01-26 17:15
https://twitter.com/VIULibrary/status/30673336409260033,2011,Thu Jan 27 17:07:47,2022-01-27 17:07
https://twitter.com/VIULibrary/status/30686385916612608,2011,Thu Jan 27 17:59:39,2022-01-27 17:59
https://twitter.com/VIULibrary/status/32200419123924992,2011,Mon Jan 31 22:15:52,2022-01-31 22:15
https://twitter.com/VIULibrary/status/32205200001335296,2011,Mon Jan 31 22:34:52,2022-01-31 22:34
https://twitter.com/VIULibrary/status/32223561699561472,2011,Mon Jan 31 23:47:50,2022-01-31 23:47
https://twitter.com/VIULibrary/status/32254496981651456,2011,Tue Feb 01 1:50:45,2022-02-01 01:50
https://twitter.com/VIULibrary/status/32507944843091968,2011,Tue Feb 01 18:37:52,2022-02-01 18:37
https://twitter.com/VIULibrary/status/32527290478891009,2011,Tue Feb 01 19:54:45,2022-02-01 19:54
https://twitter.com/VIULibrary/status/32551647452332032,2011,Tue Feb 01 21:31:32,2022-02-01 21:31
https://twitter.com/VIULibrary/status/32840902149931008,2011,Wed Feb 02 16:40:55,2022-02-02 16:40
https://twitter.com/VIULibrary/status/32884221387214848,2011,Wed Feb 02 19:33:03,2022-02-02 19:33
https://twitter.com/VIULibrary/status/33659949636653056,2011,Fri Feb 04 22:55:32,2022-02-04 22:55
https://twitter.com/VIULibrary/status/33662576063680512,2011,Fri Feb 04 23:05:58,2022-02-04 23:05
https://twitter.com/VIULibrary/status/34713936293003264,2011,Mon Feb 07 20:43:42,2022-02-07 20:43
https://twitter.com/VIULibrary/status/34754529773879296,2011,Mon Feb 07 23:25:00,2022-02-07 23:25
https://twitter.com/VIULibrary/status/35075981681106944,2011,Tue Feb 08 20:42:20,2022-02-08 20:42
https://twitter.com/VIULibrary/status/35377199271911424,2011,Wed Feb 09 16:39:16,2022-02-09 16:39
https://twitter.com/VIULibrary/status/35391200844316672,2011,Wed Feb 09 17:34:54,2022-02-09 17:34
https://twitter.com/VIULibrary/status/35392139458256896,2011,Wed Feb 09 17:38:38,2022-02-09 17:38
https://twitter.com/VIULibrary/status/35423494997016576,2011,Wed Feb 09 19:43:14,2022-02-09 19:43
https://twitter.com/VIULibrary/status/36188479868108800,2011,Fri Feb 11 22:23:00,2022-02-11 22:23
https://twitter.com/VIULibrary/status/37257543893913600,2011,Mon Feb 14 21:11:05,2022-02-14 21:11
https://twitter.com/VIULibrary/status/37296323837304832,2011,Mon Feb 14 23:45:11,2022-02-14 23:45
